timestamp_s,elapsed_s,load_cell_voltage,load_cell_force,Sensor0_voltage,Sensor1_voltage,Sensor2_voltage
1779280286.267891,4.250577449798584,1.5873059262572156,1.5873059262572156,1.4057339812872485,-1.5452919496854207,5.214579421705807
1779280286.3178403,4.300526857376099,1.3123135687136056,1.3123135687136056,1.466841488094218,-1.0465899345124434,4.134776971893899
1779280286.367847,4.350533485412598,1.2410192537948959,1.2410192537948959,1.6297948395794535,-1.056767526658831,3.829172504965996
1779280286.4178112,4.400497674942017,1.210464547401159,1.210464547401159,1.965886127017754,-1.3315625146112886,3.798612058273207
1779280286.4678302,4.450516700744629,1.128985330351199,1.128985330351199,2.0881011406316787,-1.189076224561866,3.4216998823954654
1779280286.5178287,4.5005152225494385,1.0984306239574693,1.0984306239574693,2.373269505730846,-1.3315625146112886,3.3911394357026765
1779280286.5678637,4.550550222396851,1.0780608196949757,1.0780608196949757,2.393638674666498,-1.1992538167082536,2.9938536286964066
1779280286.6178498,4.600536346435547,1.088245721826226,1.088245721826226,2.5769611950873923,-1.4129832517823857,2.932732735310829
1779280286.6678724,4.650558948516846,1.0678759175637325,1.0678759175637325,2.566776610619563,-1.321384922464901,2.4946996660475023
1779280286.717862,4.700548410415649,1.2308343516636455,1.2308343516636455,3.126928756350061,-1.901507674808979,2.4946996660475023
1779280286.7673764,4.750062942504883,1.5160116113384987,1.5160116113384987,3.5648658884666418,-2.2068354392005958,2.3215238014550295
1779280286.817823,4.800509452819824,1.7095247518321486,1.7095247518321486,4.308340554618027,-2.7666030072518986,2.219655645812395
1779280286.867886,4.85057258605957,2.086366130688205,2.086366130688205,4.899046453752014,-2.9497996658868715,1.9649852567058161
1779280286.917839,4.9005255699157715,2.3817282924943015,2.3817282924943015,6.060089083084328,-3.6113431554020465,1.7816225765490756
1779280286.9678345,4.950520992279053,2.402098096756788,2.402098096756788,6.304519110312178,-3.407791312474302,1.3843367695428057
1779280287.017769,5.000455617904663,2.524316922331728,2.524316922331728,6.518395384136554,-3.0006876266188094,0.9361168847152186
1779280287.0678399,5.05052638053894,1.801188871013352,1.801188871013352,6.070273667552151,-1.9320404512481382,0.37584202868073646
1779280287.1178315,5.100517988204956,0.5993704195264762,0.5993704195264762,3.2084054320926825,-0.3850464449972648,0.712006942301425
1779280287.1678684,5.150554895401001,0.589185517395233,0.589185517395233,2.0066244648890645,0.1034779780293249,0.8851828068939014
1779280287.2178524,5.200538873672485,1.5873059262572156,1.5873059262572156,3.2898821078353038,-0.11025145704480721,0.6610728644801114
1779280287.2678318,5.250518321990967,2.0252567179007386,2.0252567179007386,5.296245247997277,-0.5885982879250129,0.08042437731710095
1779280287.3178923,5.300578832626343,2.1474755434756716,2.1474755434756716,5.38790650820772,-0.42575681358281514,-0.24555372073932347
1779280287.367358,5.35004448890686,2.3919131946255447,2.3919131946255447,5.774920717985161,-0.20184978636229545,-0.7854549456452808
1779280287.4178402,5.400526762008667,2.3104339775755847,2.3104339775755847,5.876766562663434,0.1645435309076504,-1.2540484616013927
1779280287.4675057,5.450192213058472,2.290064173313098,2.290064173313098,5.479567768418171,0.5818248089095306,-1.5189056662722393
1779280287.517806,5.500492572784424,2.0659963264257115,2.0659963264257115,5.133291896512041,1.0194612712041824,-1.7532024242502935
